conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
29512,29512,"This is very sad to say that being a happy cust. this time had worst experience on returns. Yet not able to return.
@115850 @AmazonHelp",This is very sad to say that being a happy cust. this time had worst experience on returns. Yet not able to return.,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:17:21 +0000 2017
29483,29483,"OrderId 407-5786974-7485166
Ordered a washing machine and it was defected! No one came for taking it back. https://t.co/ZebNluoneI",OrderId 407-5786974-7485166 Ordered a washing machine and it was defected! No one came for taking it back.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:19:23 +0000 2017
29493,29493,C’est quoi ce favoritisme à 2 balles là ? Dc si je veux le film je dois prendre un abonnement à Amazon Prime pr 49€ environ ?? @120533 https://t.co/Dq9OGOHglh,C’est quoi ce favoritisme à 2 balles là ? Dc si je veux le film je dois prendre un abonnement à Amazon Prime pr 49€ environ ??,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:19:47 +0000 2017
29961,29961,@AmazonHelp disponible au point relais oui mais lequel ? https://t.co/xCvcH3WQTE,disponible au point relais oui mais lequel ?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:21:51 +0000 2017
30544,30514,"@115850 No agent shows up on Mon, Wed get a call in the morning while the slot is for 1-4pm.  Now I get an SMS that pick up is cancelled. Why?","No agent shows up on Mon, Wed get a call in the morning while the slot is for 1-4pm. Now I get an SMS that pick up is cancelled. Why?",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:25:24 +0000 2017
29510,29498,@AmazonHelp I was told I would get a call back from Angelica who was dealing with my complaint on 28th October,I was told I would get a call back from Angelica who was dealing with my complaint on 28th October,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:26:09 +0000 2017
30026,30026,"@AmazonHelp bom dia! Agora que o serviço do prime vídeo pode ser pago em Reais, fica a dúvida: os outros canais extras do prime também?","bom dia! Agora que o serviço do prime vídeo pode ser pago em Reais, fica a dúvida: os outros canais extras do prime também?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:28:27 +0000 2017
29986,29986,Warum kann ich meinen #kindle oasis und Zubehör noch nicht bewerten? @116316 Angst vor schlechten Bewertungen? Zu recht!,Warum kann ich meinen #kindle oasis und Zubehör noch nicht bewerten? Angst vor schlechten Bewertungen? Zu recht!,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 11:30:01 +0000 2017
30003,30003,"Despite the fact that I don't actually have my delivery, @115830 insist on telling me that it's delivered and won't help me get it. Highly suspicious business practices going on, even by their standards!","Despite the fact that I don't actually have my delivery, insist on telling me that it's delivered and won't help me get it. Highly suspicious business practices going on, even by their standards!",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:30:46 +0000 2017
29999,29997,@AmazonHelp Is it necessary to send fax ?? Can't we send email with supporting documents ??,Is it necessary to send fax ?? Can't we send email with supporting documents ??,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:31:33 +0000 2017
22147,22146,@AmazonHelp I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,I did not see any email. I only had to call again. Now I see it is rescheduled for pickup tomorrow 2nd Nov.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:33:02 +0000 2017
30498,30498,"@115850 Pur 50""Led TV vth extd warranty frm Amazon wch is gvng prblm. Unable 2talk 2some1 in Amazon. Micromax is infmng us 2talk 2 Amazon.","Pur 50""Led TV vth extd warranty frm Amazon wch is gvng prblm. Unable 2talk 2some1 in Amazon. Micromax is infmng us 2talk 2 Amazon.",single_match,item_quality_issue,item_quality_issue,stage1_rule,High-confidence single rule match,Wed Nov 01 11:37:21 +0000 2017
29944,29944,"2 months later, 5 phone calls, speaking to an upper level manager and I still haven't received access to my @115821 account. COOL GUYS.","2 months later, 5 phone calls, speaking to an upper level manager and I still haven't received access to my account. COOL GUYS.",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:37:28 +0000 2017
30506,30506,@AmazonHelp don't believe this. After having to cancel last order &amp; reorder for Amazon locker you've done exact same and sent from (cont),don't believe this. After having to cancel last order &amp; reorder for Amazon locker you've done exact same and sent from (cont),single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:43:40 +0000 2017
29944,29943,@AmazonHelp I was told I'd receive an email to reset my password since my account was hacked and 5 phone calls later nothing.,I was told I'd receive an email to reset my password since my account was hacked and 5 phone calls later nothing.,single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 11:44:18 +0000 2017
29493,29495,@AmazonHelp C’est pas ce que j’ai demandé.. mais merci quand même de votre part 😂😉👍,C’est pas ce que j’ai demandé.. mais merci quand même de votre part 😂😉👍,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:44:38 +0000 2017
29975,29974,@AmazonHelp Not using 'app' using desk top &amp; your webpage - leaves lot 2 be desired,Not using 'app' using desk top &amp; your webpage - leaves lot 2 be desired,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:45:32 +0000 2017
15672,15674,"@AmazonHelp It was Amazon Logistics.  But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".","It was Amazon Logistics. But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:46:02 +0000 2017
31395,31394,"@AmazonHelp Hey still didn't get the charging cable with it. Don't know how to charge it. please help!!!,this time I bought 2 of it","Hey still didn't get the charging cable with it. Don't know how to charge it. please help!!!,this time I bought 2 of it",single_match,payment_billing,payment_billing,stage1_rule,High-confidence single rule match,Wed Nov 01 11:46:04 +0000 2017
30504,30504,"@AmazonHelp Your help pages don't reflect changes to the site, e.g. 'Change Account Settings' no longer exists:

https://t.co/WZngOaWQbr","Your help pages don't reflect changes to the site, e.g. 'Change Account Settings' no longer exists:",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:47:38 +0000 2017
31346,31346,Kindleがダウンロードできないぞーーーー,Kindleがダウンロードできないぞーーーー,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 11:47:38 +0000 2017
29944,29946,@AmazonHelp  https://t.co/b5RacHAicP,,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:48:12 +0000 2017
29510,29504,@AmazonHelp Yes. I also emailed it and wrote it on the two feedback forms I received,Yes. I also emailed it and wrote it on the two feedback forms I received,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:53:32 +0000 2017
29975,29977,"@AmazonHelp How? Have tried via rubbish website, emailed given up on order &amp; now playing Twitter","How? Have tried via rubbish website, emailed given up on order &amp; now playing Twitter",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:54:08 +0000 2017
16827,16829,@AmazonHelp My guaranteed delivery date was Monday.,My guaranteed delivery date was Monday.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:59:11 +0000 2017
28899,28888,"@AmazonHelp I have replied all ur emails. But, after last week no response on the status and didn’t get message from you today as u mentioned.","I have replied all ur emails. But, after last week no response on the status and didn’t get message from you today as u mentioned.",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 12:00:29 +0000 2017
33310,33310,"@117086 19/10 fiz 2compras no site de vcs e tive problema com as 2. No site não conseguiram solucionar, 1 quebrado e 1 ainda não entregue.","19/10 fiz 2compras no site de vcs e tive problema com as 2. No site não conseguiram solucionar, 1 quebrado e 1 ainda não entregue.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 12:03:12 +0000 2017
31399,31399,@115850 y not ship Amazon pantry to all cities n towns.. v don't mind getting it in 3-4 days.,y not ship Amazon pantry to all cities n towns.. v don't mind getting it in 3-4 days.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 12:07:31 +0000 2017
31375,31375,Hey @AmazonHelp does the Fire HD with Alexa do calling like the Echo devices?,Hey does the Fire HD with Alexa do calling like the Echo devices?,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 12:10:28 +0000 2017
31395,31391,"@AmazonHelp Hey, checked the package I think they don't Provide it","Hey, checked the package I think they don't Provide it",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 12:10:54 +0000 2017
31333,31333,@115821 still hasn’t taken my money for my order! WHY,still hasn’t taken my money for my order! WHY,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 12:11:58 +0000 2017
31371,31368,@AmazonHelp I have shared details already but no one contact me..,I have shared details already but no one contact me..,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 12:12:18 +0000 2017
27817,27816,@AmazonHelp I placed a pantry order with Amazon India,I placed a pantry order with Amazon India,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 12:15:33 +0000 2017
31387,31387,I don’t understand why @115821 Prime isn’t shipping promptly anymore. I spend tens of thousands a year with them. No two day service. 😬,I don’t understand why Prime isn’t shipping promptly anymore. I spend tens of thousands a year with them. No two day service. 😬,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 12:15:35 +0000 2017
31854,31854,@117086 você compra fone JBL e eles te mandam GENÉRICO isso mesmo PIRATA! Já começou bem!,você compra fone JBL e eles te mandam GENÉRICO isso mesmo PIRATA! Já começou bem!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 12:16:32 +0000 2017
